OrderID,Order Date,Product,Category,Region,Price,Quantity,CustomerAge,PaymentMethod,Rating,Revenue
ORD1174,2025-05-30,Webcam Hd,Electronics,North,32.11,5,27,Credit Card,4.0,160.55
ORD1245,2025-01-03,Phone Case,Accessories,East,10.28,7,33,Credit Card,5.0,71.96
ORD1056,2025-01-11,Bluetooth Speaker,Audio,South,39.45,3,36,Credit Card,4.6,118.35
ORD1798,2025-06-26,Webcam Hd,Electronics,East,35.08,3,17,Cash,3.6,105.24
ORD1145,2025-07-21,Webcam Hd,Electronics,South,36.6,10,30,Unknown,3.3,366.0
ORD1090,2025-04-19,Webcam Hd,Electronics,North,30.48,3,30,Debit Card,3.6,91.44
ORD1392,2025-03-01,Phone Case,Accessories,South,8.92,3,35,Cash,4.3,26.76
ORD1310,2025-08-10,Power Bank,Electronics,West,28.04,1,32,Cash,3.1,28.04
ORD1359,2025-06-22,Desk Lamp,Office,West,14.67,2,38,Cash,4.4,29.34
ORD1093,2025-06-18,Mechanical Keyboard,Accessories,South,57.13,6,31,COD,5.0,342.78
ORD1737,2025-05-14,Webcam Hd,Electronics,West,32.59,5,36,Unknown,4.1,162.95
ORD1376,2025-02-23,Power Bank,Electronics,East,27.93,8,22,Unknown,5.0,223.44
ORD1243,2025-03-22,Noise Cancelling Headphones,Audio,East,84.97,7,50,Upi,3.4,594.79
ORD1874,2025-06-14,Laptop Stand,Office,West,24.27,4,39,Credit Card,5.0,97.08
ORD1087,2025-08-20,Bluetooth Speaker,Audio,North,50.1,5,43,Upi,3.4,250.5
ORD1214,2025-01-05,Noise Cancelling Headphones,Audio,North,97.67,2,39,Credit Card,3.0,195.34
ORD1444,2025-03-05,Usb-C Hub,Accessories,West,22.08,2,34,COD,5.0,44.16
ORD1173,2025-03-28,Noise Cancelling Headphones,Audio,West,91.96,5,38,COD,4.3,459.8
ORD1425,2025-07-24,Desk Lamp,Office,North,14.03,2,51,Debit Card,3.8,28.06
ORD1822,2025-07-07,Laptop Stand,Office,North,28.03,2,25,Unknown,2.5,56.06
ORD1118,2025-01-12,Noise Cancelling Headphones,Audio,North,103.12,3,33,Credit Card,4.4,309.36
ORD1676,2025-07-21,Bluetooth Speaker,Audio,South,54.12,6,42,Cash,5.0,324.72
ORD1000,2025-02-27,Bluetooth Speaker,Audio,South,48.35,4,32,Credit Card,5.0,193.4
ORD1394,2025-01-20,Webcam Hd,Electronics,West,26.73,5,43,Credit Card,4.6,133.65
ORD1401,2025-02-15,Desk Lamp,Office,North,22.02,4,38,Unknown,4.5,88.08
ORD1404,2025-04-15,Bluetooth Speaker,Audio,North,43.44,4,34,Credit Card,5.0,173.76
ORD1656,2025-02-16,Mechanical Keyboard,Accessories,North,63.99,5,16,Upi,2.2,319.95
ORD1663,2025-07-24,Power Bank,Electronics,North,28.83,8,22,Debit Card,1.5,230.64
ORD1162,2025-02-13,Laptop Stand,Office,South,24.01,4,29,Unknown,4.6,96.04
ORD1114,2025-06-07,Power Bank,Electronics,North,32.25,2,23,Credit Card,4.8,64.5
ORD1150,2025-01-21,Laptop Stand,Office,West,18.21,2,43,Credit Card,4.4,36.42
ORD1625,2025-05-22,Bluetooth Speaker,Audio,West,35.13,3,25,Credit Card,4.6,105.39
ORD1627,2025-07-15,Webcam Hd,Electronics,South,31.1,2,32,Cash,4.5,62.2
ORD1773,2025-08-14,Usb-C Hub,Accessories,South,16.47,3,41,COD,4.2,49.41
ORD1543,2025-03-11,Desk Lamp,Office,South,15.26,3,59,Upi,3.5,45.78
ORD1477,2025-08-20,Desk Lamp,Office,South,18.97,6,34,Debit Card,5.0,113.82
ORD1532,2025-07-02,Noise Cancelling Headphones,Audio,South,98.48,3,31,Credit Card,4.3,295.44
ORD1512,2025-04-10,Laptop Stand,Office,North,22.46,1,44,Upi,2.5,22.46
ORD1860,2025-08-10,Laptop Stand,Office,East,27.54,3,31,Debit Card,4.8,82.62
ORD1258,2025-08-20,Webcam Hd,Electronics,North,39.17,5,21,COD,3.4,195.85
ORD1624,2025-06-18,Phone Case,Accessories,East,12.35,6,34,Cash,3.3,74.1
ORD1897,2025-06-24,Laptop Stand,Office,North,19.72,4,51,Credit Card,3.1,78.88
ORD1135,2025-04-23,Noise Cancelling Headphones,Audio,West,100.71,2,23,Cash,3.2,201.42
ORD1616,2025-03-21,Desk Lamp,Office,West,18.87,6,33,Credit Card,3.2,113.22
ORD1981,2025-04-06,Mechanical Keyboard,Accessories,North,49.19,6,34,Credit Card,3.2,295.14
ORD1703,2025-03-02,Noise Cancelling Headphones,Audio,West,61.33,6,36,Upi,3.6,367.98
ORD1592,2025-07-06,Noise Cancelling Headphones,Audio,South,74.71,5,41,COD,4.1,373.55
ORD1845,2025-07-24,Phone Case,Accessories,East,9.07,2,29,Credit Card,5.0,18.14
ORD1501,2025-06-11,Noise Cancelling Headphones,Audio,North,86.05,5,36,Cash,4.7,430.25
ORD1538,2025-07-09,Bluetooth Speaker,Audio,East,45.54,2,39,Upi,2.2,91.08
ORD1712,2025-07-24,Laptop Stand,Office,East,24.25,6,16,Debit Card,2.3,145.5
ORD1581,2025-08-12,Phone Case,Accessories,West,12.2,3,52,Upi,2.8,36.6
ORD1343,2025-02-21,Usb-C Hub,Accessories,East,15.75,2,46,Credit Card,3.8,31.5
ORD1751,2025-08-14,Power Bank,Electronics,South,28.65,4,22,Debit Card,5.0,114.6
ORD1662,2025-03-09,Mechanical Keyboard,Accessories,East,43.33,2,41,Upi,3.4,86.66
ORD1293,2025-08-05,Desk Lamp,Office,South,18.02,1,30,Unknown,3.4,18.02
ORD1364,2025-06-20,Webcam Hd,Electronics,North,39.63,3,29,Unknown,4.1,118.89
ORD1668,2025-06-17,Mechanical Keyboard,Accessories,East,50.82,4,36,Debit Card,3.2,203.28
ORD1014,2025-02-12,Laptop Stand,Office,East,24.2,7,29,Debit Card,4.2,169.4
ORD1086,2025-06-25,Wireless Mouse,Accessories,South,9.37,3,40,Cash,3.6,28.11
ORD1370,2025-02-09,Wireless Mouse,Accessories,North,11.73,3,33,Unknown,3.8,35.19
ORD1165,2025-02-06,Phone Case,Accessories,South,8.9,4,29,Cash,3.7,35.6
ORD1934,2025-03-04,Usb-C Hub,Accessories,East,20.17,3,22,Unknown,3.6,60.51
ORD1335,2025-07-21,Laptop Stand,Office,East,28.34,3,28,COD,4.2,85.02
ORD1059,2025-06-06,Phone Case,Accessories,West,9.76,3,27,Unknown,4.1,29.28
ORD1354,2025-01-23,Phone Case,Accessories,South,9.69,2,27,Cash,4.4,19.38
ORD1424,2025-04-26,Webcam Hd,Electronics,West,41.3,5,29,Unknown,3.0,206.5
ORD1292,2025-01-26,Noise Cancelling Headphones,Audio,North,71.01,3,33,Unknown,3.9,213.03
ORD1041,2025-06-19,Laptop Stand,Office,West,24.57,1,26,COD,5.0,24.57
ORD1329,2025-04-18,Phone Case,Accessories,West,10.32,2,40,Upi,4.9,20.64
ORD1429,2025-03-15,Phone Case,Accessories,East,12.29,3,36,COD,4.5,36.87
ORD1079,2025-08-02,Mechanical Keyboard,Accessories,West,72.3,3,42,Credit Card,3.2,216.9
ORD1028,2025-03-14,Bluetooth Speaker,Audio,West,52.08,3,47,COD,5.0,156.24
ORD1254,2025-05-29,Webcam Hd,Electronics,South,36.86,4,31,COD,3.6,147.44
ORD1796,2025-04-14,Power Bank,Electronics,South,30.21,6,21,Cash,3.5,181.26
ORD1458,2025-02-15,Power Bank,Electronics,South,36.08,3,36,Unknown,4.4,108.24
ORD1383,2025-03-06,Laptop Stand,Office,North,25.15,5,29,Unknown,3.3,125.75
ORD1313,2025-07-26,Mechanical Keyboard,Accessories,East,68.14,6,39,Credit Card,2.3,408.84
ORD1084,2025-01-04,Phone Case,Accessories,East,11.39,5,53,Credit Card,3.7,56.95
ORD1574,2025-08-18,Noise Cancelling Headphones,Audio,North,85.59,5,31,Cash,3.3,427.95
ORD1136,2025-07-27,Usb-C Hub,Accessories,West,14.2,5,21,Upi,5.0,71.0
ORD1111,2025-07-09,Bluetooth Speaker,Audio,North,46.37,5,22,Credit Card,5.0,231.85
ORD1194,2025-04-25,Noise Cancelling Headphones,Audio,East,78.25,4,24,Cash,5.0,313.0
ORD1178,2025-07-04,Power Bank,Electronics,North,34.48,4,29,Credit Card,3.8,137.92
ORD1938,2025-03-30,Wireless Mouse,Accessories,North,15.13,6,27,Debit Card,4.2,90.78
ORD1129,2025-06-06,Phone Case,Accessories,North,10.31,4,23,Cash,5.0,41.24
ORD1337,2025-05-09,Webcam Hd,Electronics,North,35.08,3,42,Upi,3.3,105.24
ORD1608,2025-07-29,Webcam Hd,Electronics,South,35.08,4,44,Debit Card,4.3,140.32
ORD1124,2025-02-15,Laptop Stand,Office,West,24.98,4,27,Unknown,4.3,99.92
ORD1104,2025-03-12,Laptop Stand,Office,East,18.65,2,49,Credit Card,3.2,37.3
ORD1226,2025-01-04,Noise Cancelling Headphones,Audio,South,105.77,4,25,COD,4.4,423.08
ORD1268,2025-01-21,Noise Cancelling Headphones,Audio,East,106.04,4,39,Credit Card,5.0,424.16
ORD1152,2025-06-05,Laptop Stand,Office,East,22.92,5,52,Credit Card,4.7,114.6
ORD1584,2025-01-28,Laptop Stand,Office,East,24.58,3,21,Cash,4.6,73.74
ORD1103,2025-05-25,Webcam Hd,Electronics,West,44.91,5,34,Credit Card,5.0,224.55
ORD1593,2025-08-04,Bluetooth Speaker,Audio,South,45.75,7,37,Credit Card,3.4,320.25
ORD1976,2025-02-06,Laptop Stand,Office,South,25.0,6,18,Upi,4.2,150.0
ORD1227,2025-02-13,Noise Cancelling Headphones,Audio,West,92.8,6,33,Debit Card,4.1,556.8
ORD1936,2025-08-03,Bluetooth Speaker,Audio,North,47.24,7,23,Cash,4.1,330.68
ORD1301,2025-01-01,Webcam Hd,Electronics,East,36.22,4,22,Debit Card,4.2,144.88
ORD1275,2025-08-19,Noise Cancelling Headphones,Audio,North,97.38,2,30,Cash,4.1,194.76
ORD1126,2025-01-19,Mechanical Keyboard,Accessories,North,50.21,3,43,Upi,4.0,150.63
ORD1405,2025-04-03,Usb-C Hub,Accessories,North,17.7,3,29,Upi,2.5,53.1
ORD1683,2025-07-08,Desk Lamp,Office,North,21.41,3,31,Credit Card,2.4,64.23
ORD1942,2025-05-05,Laptop Stand,Office,North,16.72,4,31,Unknown,5.0,66.88
ORD1036,2025-03-30,Mechanical Keyboard,Accessories,South,64.64,7,72,Cash,4.2,452.48
ORD1139,2025-04-26,Bluetooth Speaker,Audio,East,41.25,3,30,Credit Card,3.0,123.75
ORD1303,2025-01-19,Wireless Mouse,Accessories,East,12.69,6,22,COD,4.2,76.14
ORD1267,2025-03-15,Wireless Mouse,Accessories,East,17.58,5,37,Cash,5.0,87.9
ORD1533,2025-01-21,Bluetooth Speaker,Audio,North,32.46,8,25,Cash,3.5,259.68
ORD1545,2025-06-25,Wireless Mouse,Accessories,North,20.13,4,53,Upi,4.1,80.52
ORD1212,2025-05-06,Webcam Hd,Electronics,North,31.3,5,31,Credit Card,4.1,156.5
ORD1468,2025-05-28,Desk Lamp,Office,North,15.74,1,25,Unknown,4.4,15.74
ORD1198,2025-04-11,Webcam Hd,Electronics,West,41.33,3,37,Unknown,4.1,123.99
ORD1672,2025-07-27,Noise Cancelling Headphones,Audio,East,84.5,2,48,Credit Card,4.1,169.0
ORD1527,2025-02-02,Noise Cancelling Headphones,Audio,North,91.96,1,25,Credit Card,5.0,91.96
ORD1675,2025-01-25,Power Bank,Electronics,North,25.36,6,18,Upi,3.4,152.16
ORD1974,2025-03-17,Mechanical Keyboard,Accessories,North,54.9,3,34,Unknown,4.2,164.7
ORD1241,2025-05-18,Bluetooth Speaker,Audio,West,40.88,2,26,Credit Card,4.7,81.76
ORD1342,2025-08-19,Noise Cancelling Headphones,Audio,South,88.12,5,29,Upi,2.8,440.6
ORD1549,2025-07-28,Webcam Hd,Electronics,West,34.28,2,38,Debit Card,4.2,68.56
ORD1386,2025-03-22,Webcam Hd,Electronics,East,31.7,3,49,Upi,5.0,95.1
ORD1206,2025-02-18,Webcam Hd,Electronics,North,31.74,6,41,Unknown,4.1,190.44
ORD1295,2025-05-03,Usb-C Hub,Accessories,West,20.81,7,26,Unknown,2.7,145.67
ORD1695,2025-04-18,Usb-C Hub,Accessories,East,23.54,5,46,Cash,3.6,117.7
ORD1817,2025-08-28,Bluetooth Speaker,Audio,South,52.55,6,19,Debit Card,2.9,315.3
ORD1073,2025-07-15,Noise Cancelling Headphones,Audio,North,89.56,4,37,Unknown,3.3,358.24
ORD1792,2025-03-19,Usb-C Hub,Accessories,West,14.88,6,37,Upi,4.1,89.28
ORD1733,2025-06-16,Phone Case,Accessories,East,9.77,5,40,Unknown,4.5,48.85
ORD1755,2025-05-07,Power Bank,Electronics,North,34.22,4,30,Debit Card,4.5,136.88
ORD1016,2025-06-11,Usb-C Hub,Accessories,North,20.89,4,36,Unknown,1.7,83.56
ORD1439,2025-06-10,Desk Lamp,Office,North,15.81,5,23,Upi,3.9,79.05
ORD1091,2025-06-29,Desk Lamp,Office,East,20.05,6,35,Upi,4.0,120.3
ORD1088,2025-02-13,Desk Lamp,Office,East,16.48,4,23,Credit Card,2.7,65.92
ORD1450,2025-06-30,Laptop Stand,Office,West,25.73,7,26,Debit Card,3.3,180.11
ORD1717,2025-07-16,Laptop Stand,Office,East,32.66,5,29,COD,3.5,163.3
ORD1102,2025-08-06,Mechanical Keyboard,Accessories,West,60.98,5,41,COD,2.9,304.9
ORD1238,2025-07-27,Phone Case,Accessories,South,9.21,7,34,COD,5.0,64.47
ORD1768,2025-08-09,Webcam Hd,Electronics,South,27.42,1,29,Debit Card,3.0,27.42
ORD1246,2025-02-12,Desk Lamp,Office,West,21.01,5,34,Upi,4.0,105.05
ORD1820,2025-03-14,Phone Case,Accessories,North,6.85,2,40,Credit Card,4.0,13.7
ORD1157,2025-02-21,Webcam Hd,Electronics,West,38.19,3,35,Credit Card,4.7,114.57
ORD1479,2025-03-12,Usb-C Hub,Accessories,East,20.76,5,37,Unknown,4.6,103.8
ORD1645,2025-03-03,Wireless Mouse,Accessories,South,14.67,2,41,Unknown,3.0,29.34
ORD1973,2025-05-08,Webcam Hd,Electronics,East,35.43,7,36,Credit Card,3.3,248.01
ORD1871,2025-01-20,Phone Case,Accessories,East,10.83,3,18,Credit Card,3.8,32.49
ORD1018,2025-08-10,Desk Lamp,Office,South,18.58,6,16,Credit Card,3.1,111.48
ORD1750,2025-01-29,Laptop Stand,Office,West,25.02,5,42,Debit Card,3.6,125.1
ORD1121,2025-03-25,Desk Lamp,Office,West,20.65,5,37,Unknown,2.0,103.25
ORD1885,2025-02-27,Bluetooth Speaker,Audio,South,57.51,6,40,Credit Card,3.1,345.06
ORD1749,2025-03-28,Usb-C Hub,Accessories,West,21.3,4,36,Credit Card,4.2,85.2
ORD1950,2025-06-06,Bluetooth Speaker,Audio,West,47.08,5,20,Cash,4.9,235.4
ORD1311,2025-07-24,Wireless Mouse,Accessories,East,14.19,1,31,Credit Card,5.0,14.19
ORD1805,2025-01-28,Desk Lamp,Office,North,17.97,5,20,Credit Card,2.8,89.85
ORD1901,2025-03-21,Usb-C Hub,Accessories,North,24.91,2,29,Debit Card,5.0,49.82
ORD1546,2025-06-03,Noise Cancelling Headphones,Audio,South,78.69,7,23,Credit Card,2.9,550.83
ORD1181,2025-03-07,Bluetooth Speaker,Audio,North,44.75,3,32,Credit Card,3.2,134.25
ORD1184,2025-01-23,Mechanical Keyboard,Accessories,North,62.49,4,27,Debit Card,4.1,249.96
ORD1406,2025-02-22,Mechanical Keyboard,Accessories,West,53.79,3,34,Debit Card,3.7,161.37
ORD1719,2025-03-02,Usb-C Hub,Accessories,East,22.84,5,44,Credit Card,4.9,114.2
ORD1606,2025-01-27,Desk Lamp,Office,West,16.58,2,47,Unknown,4.5,33.16
ORD1692,2025-01-27,Bluetooth Speaker,Audio,West,43.61,3,22,Upi,3.9,130.83
ORD1520,2025-05-02,Webcam Hd,Electronics,East,27.3,6,28,Upi,3.4,163.8
ORD1380,2025-08-26,Mechanical Keyboard,Accessories,North,48.31,8,21,Cash,4.5,386.48
ORD1410,2025-06-02,Noise Cancelling Headphones,Audio,East,97.41,6,31,COD,3.9,584.46
ORD1634,2025-07-15,Mechanical Keyboard,Accessories,East,50.01,2,45,Credit Card,3.6,100.02
ORD1369,2025-05-12,Bluetooth Speaker,Audio,North,45.7,6,34,Credit Card,5.0,274.2
ORD1858,2025-07-22,Desk Lamp,Office,North,16.9,5,16,Unknown,5.0,84.5
ORD1882,2025-02-05,Webcam Hd,Electronics,West,35.32,2,24,Unknown,3.9,70.64
ORD1800,2025-08-23,Laptop Stand,Office,South,25.009999999999998,3,38,Credit Card,4.6,75.03
ORD1573,2025-03-13,Usb-C Hub,Accessories,West,18.45,4,24,Debit Card,2.7,73.8
ORD1647,2025-08-14,Laptop Stand,Office,North,28.24,2,44,Upi,3.6,56.48
ORD1637,2025-02-11,Desk Lamp,Office,East,22.46,5,31,Debit Card,4.6,112.3
ORD1607,2025-06-29,Power Bank,Electronics,West,29.13,3,16,Credit Card,4.9,87.39
ORD1842,2025-07-30,Power Bank,Electronics,South,28.77,4,33,COD,4.5,115.08
ORD1068,2025-06-08,Noise Cancelling Headphones,Audio,South,99.61,3,22,Unknown,4.3,298.83
ORD1880,2025-07-06,Desk Lamp,Office,South,17.97,8,34,Cash,3.6,143.76
ORD1979,2025-08-02,Power Bank,Electronics,West,23.81,5,34,COD,5.0,119.05
ORD1416,2025-04-08,Wireless Mouse,Accessories,West,11.9,5,28,Unknown,5.0,59.5
ORD1789,2025-03-29,Wireless Mouse,Accessories,West,14.06,3,30,Unknown,4.5,42.18
ORD1561,2025-03-12,Noise Cancelling Headphones,Audio,South,101.4,3,28,Credit Card,4.0,304.2
ORD1067,2025-03-05,Noise Cancelling Headphones,Audio,West,90.63,6,35,Unknown,4.6,543.78
ORD1536,2025-01-16,Mechanical Keyboard,Accessories,North,58.06,4,25,COD,3.3,232.24
ORD1077,2025-05-21,Phone Case,Accessories,West,11.81,4,42,Credit Card,4.2,47.24
ORD1105,2025-07-21,Wireless Mouse,Accessories,East,11.28,5,18,Upi,4.2,56.4
ORD1828,2025-05-06,Usb-C Hub,Accessories,East,18.59,4,34,COD,3.3,74.36
ORD1638,2025-04-22,Mechanical Keyboard,Accessories,West,71.93,6,27,Debit Card,3.9,431.58
ORD1559,2025-06-01,Bluetooth Speaker,Audio,South,39.51,1,38,Cash,1.8,39.51
ORD1807,2025-05-14,Power Bank,Electronics,West,26.29,4,42,Cash,4.2,105.16
ORD1690,2025-03-29,Bluetooth Speaker,Audio,North,24.7,3,39,Debit Card,2.6,74.1
ORD1994,2025-05-08,Laptop Stand,Office,West,21.6,5,33,Unknown,4.6,108.0
ORD1921,2025-02-18,Noise Cancelling Headphones,Audio,East,86.26,1,19,Credit Card,4.7,86.26
ORD1735,2025-01-07,Webcam Hd,Electronics,East,36.5,3,42,Credit Card,4.1,109.5
ORD1825,2025-04-28,Wireless Mouse,Accessories,West,15.05,8,18,COD,3.9,120.4
ORD1490,2025-06-06,Mechanical Keyboard,Accessories,East,60.65,3,31,Cash,2.5,181.95
ORD1721,2025-06-12,Noise Cancelling Headphones,Audio,East,89.03,5,23,Upi,1.9,445.15
ORD1893,2025-05-22,Mechanical Keyboard,Accessories,West,56.43,6,19,Debit Card,3.7,338.58
ORD1605,2025-01-25,Mechanical Keyboard,Accessories,East,61.69,3,32,Credit Card,4.4,185.07
ORD1363,2025-03-30,Usb-C Hub,Accessories,East,24.69,1,21,Credit Card,4.6,24.69
ORD1069,2025-02-10,Laptop Stand,Office,West,32.68,7,40,Upi,4.0,228.76
ORD1548,2025-06-20,Mechanical Keyboard,Accessories,East,66.9,5,44,Unknown,4.2,334.5
ORD1160,2025-01-15,Laptop Stand,Office,North,22.62,2,43,Debit Card,3.9,45.24
ORD1011,2025-03-09,Phone Case,Accessories,South,9.77,5,43,Unknown,4.8,48.85
ORD1144,2025-04-03,Laptop Stand,Office,North,11.95,6,25,Cash,4.3,71.7
ORD1517,2025-06-26,Noise Cancelling Headphones,Audio,North,73.99,4,25,Upi,2.9,295.96
ORD1427,2025-04-26,Mechanical Keyboard,Accessories,South,49.76,2,39,Credit Card,4.7,99.52
ORD1639,2025-08-07,Mechanical Keyboard,Accessories,North,44.97,5,33,Credit Card,4.6,224.85
ORD1176,2025-04-18,Bluetooth Speaker,Audio,East,50.45,3,21,Credit Card,4.1,151.35
ORD1440,2025-03-16,Usb-C Hub,Accessories,West,19.88,5,32,Upi,5.0,99.4
ORD1521,2025-01-28,Bluetooth Speaker,Audio,North,53.98,3,40,Credit Card,5.0,161.94
ORD1922,2025-04-04,Noise Cancelling Headphones,Audio,South,96.56,5,30,COD,4.9,482.8
ORD1998,2025-02-22,Wireless Mouse,Accessories,North,15.08,2,37,Upi,4.5,30.16
ORD1688,2025-06-05,Phone Case,Accessories,West,8.04,1,53,Upi,4.5,8.04
ORD1231,2025-02-21,Desk Lamp,Office,North,19.94,2,43,COD,3.4,39.88
ORD1210,2025-07-09,Desk Lamp,Office,East,21.28,3,35,Upi,3.6,63.84
ORD1640,2025-04-04,Bluetooth Speaker,Audio,East,30.18,6,32,Unknown,3.7,181.08
ORD1143,2025-05-12,Phone Case,Accessories,North,8.11,4,40,Cash,4.2,32.44
ORD1753,2025-07-23,Laptop Stand,Office,West,21.31,7,47,Debit Card,2.9,149.17
ORD1519,2025-02-06,Phone Case,Accessories,South,8.71,3,23,Cash,3.4,26.13
ORD1348,2025-04-18,Desk Lamp,Office,South,17.41,4,16,Debit Card,4.6,69.64
ORD1298,2025-05-31,Noise Cancelling Headphones,Audio,North,86.37,3,25,Debit Card,5.0,259.11
ORD1766,2025-04-26,Usb-C Hub,Accessories,East,21.44,7,23,Credit Card,3.0,150.08
ORD1428,2025-06-05,Desk Lamp,Office,East,16.02,7,34,Unknown,5.0,112.14
ORD1612,2025-02-11,Mechanical Keyboard,Accessories,West,53.57,2,39,Credit Card,4.4,107.14
ORD1984,2025-06-13,Phone Case,Accessories,North,10.46,4,21,COD,2.8,41.84
ORD1993,2025-02-03,Power Bank,Electronics,South,36.75,7,57,Credit Card,4.6,257.25
ORD1008,2025-07-10,Phone Case,Accessories,East,7.78,4,26,Credit Card,4.4,31.12
ORD1156,2025-05-21,Webcam Hd,Electronics,East,39.99,6,30,COD,4.5,239.94
ORD1539,2025-01-22,Power Bank,Electronics,East,33.94,4,27,Unknown,3.8,135.76
ORD1506,2025-06-15,Phone Case,Accessories,West,8.91,4,37,Unknown,4.5,35.64
ORD1436,2025-05-17,Noise Cancelling Headphones,Audio,West,83.79,2,33,Unknown,3.8,167.58
ORD1266,2025-05-01,Webcam Hd,Electronics,North,35.08,3,42,Credit Card,4.1,105.24
ORD1826,2025-08-08,Usb-C Hub,Accessories,East,12.59,4,17,Cash,5.0,50.36
ORD1461,2025-07-10,Usb-C Hub,Accessories,West,22.54,4,46,Cash,4.2,90.16
ORD1576,2025-06-15,Usb-C Hub,Accessories,North,18.21,7,34,Debit Card,3.4,127.47
ORD1338,2025-02-04,Power Bank,Electronics,South,27.04,4,30,Unknown,4.3,108.16
ORD1255,2025-04-20,Bluetooth Speaker,Audio,South,44.91,3,16,Unknown,4.9,134.73
ORD1852,2025-08-26,Noise Cancelling Headphones,Audio,North,92.95,5,29,Cash,4.3,464.75
ORD1900,2025-01-20,Desk Lamp,Office,South,17.12,4,35,Credit Card,3.9,68.48
ORD1665,2025-03-14,Bluetooth Speaker,Audio,North,44.79,4,35,Credit Card,5.0,179.16
ORD1560,2025-07-08,Usb-C Hub,Accessories,East,22.05,5,35,Upi,3.6,110.25
ORD1208,2025-06-30,Phone Case,Accessories,South,10.81,3,24,Unknown,5.0,32.43
ORD1287,2025-07-27,Laptop Stand,Office,West,29.36,2,34,Credit Card,4.7,58.72
ORD1001,2025-07-03,Power Bank,Electronics,West,29.13,1,28,Cash,3.6,29.13
ORD1341,2025-02-22,Power Bank,Electronics,North,26.33,7,40,Cash,5.0,184.31
ORD1269,2025-08-05,Bluetooth Speaker,Audio,East,49.43,6,28,Credit Card,3.6,296.58
ORD1265,2025-01-19,Bluetooth Speaker,Audio,South,48.45,4,33,Upi,3.4,193.8
ORD1863,2025-01-14,Phone Case,Accessories,North,9.4,4,38,Upi,4.4,37.6
ORD1870,2025-02-03,Wireless Mouse,Accessories,North,16.57,2,36,Unknown,4.9,33.14
ORD1095,2025-02-12,Power Bank,Electronics,West,33.7,4,35,Unknown,4.6,134.8
ORD1042,2025-08-06,Wireless Mouse,Accessories,West,14.25,5,30,COD,5.0,71.25
ORD1398,2025-05-25,Power Bank,Electronics,North,37.87,4,47,Credit Card,4.4,151.48
ORD1883,2025-05-20,Wireless Mouse,Accessories,South,11.63,5,44,Credit Card,3.5,58.15
ORD1628,2025-06-01,Usb-C Hub,Accessories,North,21.67,3,32,Credit Card,4.1,65.01
ORD1045,2025-04-25,Power Bank,Electronics,West,23.56,2,48,Cash,2.8,47.12
ORD1161,2025-03-06,Power Bank,Electronics,North,26.9,6,33,Debit Card,3.6,161.4
ORD1727,2025-06-16,Power Bank,Electronics,West,35.31,3,34,COD,5.0,105.93
ORD1629,2025-05-12,Phone Case,Accessories,West,10.27,4,45,Credit Card,4.2,41.08
ORD1288,2025-04-20,Desk Lamp,Office,East,17.97,4,60,Upi,4.9,71.88
ORD1969,2025-07-31,Phone Case,Accessories,West,11.64,4,32,Credit Card,5.0,46.56
ORD1575,2025-07-30,Desk Lamp,Office,South,14.46,6,18,Credit Card,2.6,86.76
ORD1850,2025-04-04,Power Bank,Electronics,North,27.73,5,32,Cash,3.1,138.65
ORD1315,2025-01-26,Bluetooth Speaker,Audio,South,40.81,2,16,Cash,4.8,81.62
ORD1943,2025-06-11,Usb-C Hub,Accessories,North,19.43,2,39,Credit Card,5.0,38.86
ORD1230,2025-03-23,Webcam Hd,Electronics,West,30.79,5,46,Credit Card,5.0,153.95
ORD1809,2025-02-05,Desk Lamp,Office,North,18.82,5,33,COD,3.3,94.1
ORD1698,2025-06-29,Mechanical Keyboard,Accessories,South,33.86,5,39,Upi,4.2,169.3
ORD1876,2025-03-13,Wireless Mouse,Accessories,South,13.79,1,31,COD,5.0,13.79
ORD1711,2025-07-04,Webcam Hd,Electronics,East,40.76,6,38,Credit Card,5.0,244.56
ORD1076,2025-01-01,Desk Lamp,Office,East,16.51,3,22,Credit Card,4.6,49.53
ORD1633,2025-01-20,Phone Case,Accessories,North,9.78,2,30,Cash,4.8,19.56
ORD1374,2025-08-23,Wireless Mouse,Accessories,North,13.48,4,34,Credit Card,4.7,53.92
ORD1247,2025-05-07,Phone Case,Accessories,South,7.2,2,49,Upi,4.7,14.4
ORD1819,2025-01-28,Power Bank,Electronics,West,29.34,4,35,Upi,5.0,117.36
ORD1824,2025-03-14,Desk Lamp,Office,East,18.15,2,36,Credit Card,3.6,36.3
ORD1476,2025-06-19,Wireless Mouse,Accessories,South,11.59,4,41,Credit Card,3.6,46.36
ORD1670,2025-03-14,Usb-C Hub,Accessories,East,21.69,1,20,Credit Card,3.8,21.69
ORD1085,2025-08-07,Desk Lamp,Office,South,16.31,2,25,COD,3.6,32.62
ORD1469,2025-03-09,Noise Cancelling Headphones,Audio,East,95.07,4,26,Unknown,3.9,380.28
ORD1225,2025-02-03,Phone Case,Accessories,East,9.95,4,22,Credit Card,4.2,39.8
ORD1774,2025-04-05,Desk Lamp,Office,South,20.72,1,39,Cash,2.3,20.72
ORD1331,2025-06-24,Power Bank,Electronics,West,29.13,3,34,Upi,4.1,87.39
ORD1233,2025-06-03,Desk Lamp,Office,East,19.5,3,48,Credit Card,4.0,58.5
