OrderID,Order Date,Product,Category,Region,Price,Quantity,CustomerAge,PaymentMethod,Rating
ORD1056,2025-01-11,Bluetooth Speaker,Audio,south,39.45,3.0,36.0,Credit Card,4.6
ORD1798,2025-06-26,Webcam HD,Electronics,EAST,,3.0,17.0,Cash,3.6
ORD1145,21/07/2025,Webcam HD,Electronics,South,36.6,10.0,30.0,,3.3
ORD1090,2025-04-19,Webcam HD,Electronics, North,30.48,3.0,30.0,Debit Card,3.6
ORD1392,01/03/2025,Phone Case,Accessories,south,8.92,3.0,35.0,Cash,4.3
ORD1310,2025-08-10,Power Bank,Electronics,West,28.04,1.0,32.0,Cash,3.1
ORD1359,2025-06-22,Desk Lamp,Office,West ,14.67,2.0,38.0,Cash,4.4
ORD1093,2025-06-18,Mechanical Keyboard,Accessories,South,57.13,6.0,31.0,COD,5.0
ORD1737,2025-05-14,Webcam HD,Electronics,West ,32.59,5.0,36.0,,4.1
ORD1929,2025-05-13,Laptop Stand,Office,south,30.88,4.0,32.0,Debit Card,5.0
ORD1376,2025-02-23,Power Bank,Electronics,EAST,27.93,8.0,22.0,,5.0
ORD1243,22/03/2025,Noise Cancelling Headphones,Audio,East,84.97,7.0,50.0,UPI,3.4
ORD1874,2025-06-14,Laptop Stand,Office,West,24.27,4.0,39.0,credit card,5.0
ORD1087,20/08/2025,Bluetooth Speaker,Audio,North,50.1,5.0,43.0,UPI,3.4
ORD1214,05/01/2025,Noise Cancelling Headphones,Audio,North,97.67,2.0,39.0,Credit Card,3.0
ORD1444,2025-03-05,USB-C Hub,Accessories,West ,22.08,2.0,,COD,5.0
ORD1173,2025-03-28,Noise Cancelling Headphones,Audio,West ,,5.0,38.0,COD,4.3
ORD1425,2025-07-24,Desk Lamp,Office,North,14.03,2.0,51.0,Debit Card,3.8
ORD1822,2025-07-07,Laptop Stand,Office,North,28.03,2.0,25.0,,2.5
ORD1118,12/01/2025,Noise Cancelling Headphones,Audio,North,103.12,3.0,33.0,Credit Card,4.4
ORD1119,2025-05-08,Mechanical Keyboard,Accessories,EAST,44.61,3.0,21.0,credit card,4.2
ORD1676,21/07/2025,Bluetooth Speaker,Audio,South,54.12,6.0,42.0,Cash,5.0
ORD1000,27/02/2025,BLUETOOTH SPEAKER,Audio,South,48.35,4.0,32.0,credit card,5.0
ORD1394,2025-01-20,Webcam HD,Electronics,West,26.73,5.0,43.0,credit card,4.6
ORD1401,2025-02-15,Desk Lamp,Office,North,22.02,4.0,38.0,,4.5
ORD1404,15/04/2025,Bluetooth Speaker,Audio,North,43.44,4.0,,credit card,5.0
ORD1656,2025-02-16,Mechanical Keyboard,Accessories, North,63.99,5.0,16.0,UPI,2.2
ORD1663,2025-07-24,Power Bank,Electronics,North,28.83,8.0,22.0,Debit Card,1.5
ORD1162,2025-02-13,Laptop Stand,Office,south,24.01,4.0,29.0,,4.6
ORD1114,2025-06-07,Power Bank,Electronics, North,32.25,2.0,23.0,Credit Card,4.8
ORD1150,2025-01-21,Laptop Stand,Office,West ,18.21,2.0,43.0,credit card,4.4
ORD1625,2025-05-22,Bluetooth Speaker,Audio,West ,35.13,3.0,25.0,credit card,4.6
ORD1627,2025-07-15,Webcam HD,Electronics,South,31.1,2.0,32.0,Cash,4.5
ORD1773,2025-08-14,USB-C Hub,Accessories,South,16.47,3.0,41.0,COD,4.2
ORD1368,2025-06-30,Phone Case,Accessories,West,10.32,5.0,32.0,,5.0
ORD1543,2025-03-11,Desk Lamp,Office,South,15.26,3.0,59.0,UPI,3.5
ORD1477,2025-08-20,Desk Lamp,Office,South,18.97,6.0,34.0,Debit Card,5.0
ORD1532,2025-07-02,Noise Cancelling Headphones,Audio,south,98.48,3.0,31.0,Credit Card,4.3
ORD1512,2025-04-10,Laptop Stand,Office,North,22.46,1.0,44.0,UPI,2.5
ORD1860,10/08/2025,Laptop Stand,Office,EAST,27.54,3.0,31.0,Debit Card,4.8
ORD1133,2025-07-16,Mechanical Keyboard,Accessories,East,62.55,3.0,34.0,Debit Card,
ORD1258,2025-08-20,Webcam HD,Electronics, North,39.17,5.0,21.0,COD,3.4
ORD1624,2025-06-18,Phone Case,Accessories,East,12.35,6.0,34.0,Cash,3.3
ORD1897,2025-06-24,Laptop Stand,Office, North,19.72,-5.0,51.0,credit card,3.1
ORD1135,23/04/2025,Noise Cancelling Headphones,Audio,West,100.71,2.0,23.0,Cash,3.2
ORD1616,2025-03-21,Desk Lamp,Office,West,18.87,6.0,33.0,credit card,3.2
ORD1981,06/04/2025,Mechanical Keyboard,Accessories, North,49.19,6.0,34.0,Credit Card,3.2
ORD1703,2025-03-02,Noise Cancelling Headphones,Audio,West,61.33,6.0,36.0,UPI,3.6
ORD1592,2025-07-06,Noise Cancelling Headphones,Audio,South,74.71,5.0,41.0,COD,4.1
ORD1845,2025-07-24,Phone Case,Accessories,EAST,9.07,2.0,29.0,credit card,5.0
ORD1501,2025-06-11,Noise Cancelling Headphones,Audio, North,86.05,5.0,36.0,Cash,4.7
ORD1538,09/07/2025,Bluetooth Speaker,Audio,East,45.54,2.0,39.0,UPI,2.2
ORD1712,2025-07-24,Laptop Stand,Office,EAST,24.25,6.0,16.0,Debit Card,2.3
ORD1581,2025-08-12,Phone Case,Accessories,West,12.2,3.0,52.0,UPI,2.8
ORD1343,2025-02-21,USB-C Hub,Accessories,East,15.75,2.0,46.0,Credit Card,3.8
ORD1751,2025-08-14,Power Bank,Electronics,South,28.65,4.0,22.0,Debit Card,5.0
ORD1662,2025-03-09,Mechanical Keyboard,Accessories,East,43.33,2.0,41.0,UPI,3.4
ORD1293,05/08/2025,Desk Lamp,Office,south,18.02,1.0,30.0,,3.4
ORD1364,2025-06-20,WEBCAM HD,Electronics, North,39.63,3.0,29.0,,4.1
ORD1668,2025-06-17,Mechanical Keyboard,Accessories,East,50.82,500.0,36.0,Debit Card,3.2
ORD1014,12/02/2025,Laptop Stand,Office,EAST,24.2,7.0,29.0,Debit Card,4.2
ORD1086,2025-06-25,Wireless Mouse,Accessories,South,9.37,3.0,40.0,Cash,3.6
ORD1370,09/02/2025,Wireless Mouse,Accessories,North,11.73,3.0,33.0,,3.8
ORD1165,2025-02-06,Phone Case,Accessories,south,8.9,4.0,29.0,Cash,3.7
ORD1934,2025-03-04,USB-C Hub,Accessories,EAST,20.17,3.0,22.0,,3.6
ORD1335,2025-07-21,Laptop Stand,Office,EAST,28.34,3.0,28.0,COD,4.2
ORD1059,2025-06-06,Phone Case,Accessories,West ,9.76,3.0,27.0,,4.1
ORD1354,2025-01-23,PHONE CASE,Accessories,South,9.69,2.0,27.0,Cash,4.4
ORD1424,26/04/2025,Webcam HD,Electronics,West,41.3,5.0,29.0,,3.0
ORD1292,26/01/2025,Noise Cancelling Headphones,Audio,North,71.01,3.0,33.0,,3.9
ORD1041,2025-06-19,Laptop Stand,Office,West,24.57,1.0,26.0,COD,5.0
ORD1329,2025-04-18,Phone Case,Accessories,West,10.32,2.0,40.0,UPI,4.9
ORD1614,2025-04-23,Phone Case,Accessories,south,12.18,2.0,42.0,Cash,4.0
ORD1429,2025-03-15,Phone Case,Accessories,East,12.29,3.0,36.0,COD,4.5
ORD1079,2025-08-02,Mechanical Keyboard,Accessories,West ,72.3,3.0,42.0,credit card,3.2
ORD1028,2025-03-14,Bluetooth Speaker,Audio,West,52.08,3.0,47.0,COD,5.0
ORD1254,29/05/2025,Webcam HD,Electronics,South,36.86,4.0,31.0,COD,3.6
ORD1796,2025-04-14,Power Bank,Electronics,south,30.21,6.0,21.0,Cash,3.5
ORD1458,2025-02-15,Power Bank,Electronics,South,36.08,3.0,36.0,,4.4
ORD1383,06/03/2025,Laptop Stand,Office,North,25.15,5.0,29.0,,3.3
ORD1313,26/07/2025,Mechanical Keyboard,Accessories,EAST,68.14,6.0,39.0,credit card,2.3
ORD1084,2025-01-04,Phone Case,Accessories,East,11.39,5.0,53.0,Credit Card,3.7
ORD1574,18/08/2025,Noise Cancelling Headphones,Audio,North,85.59,5.0,31.0,Cash,3.3
ORD1136,2025-07-27,USB-C Hub,Accessories,West,14.2,5.0,21.0,UPI,5.0
ORD1111,2025-07-09,Bluetooth Speaker,Audio,North,46.37,5.0,22.0,credit card,5.0
ORD1194,2025-04-25,Noise Cancelling Headphones,Audio,EAST,78.25,4.0,24.0,Cash,5.0
ORD1178,2025-07-04,Power Bank,Electronics, North,34.48,4.0,29.0,credit card,3.8
ORD1938,2025-03-30,Wireless Mouse,Accessories,North,15.13,6.0,27.0,Debit Card,4.2
ORD1496,2025-02-25,Wireless Mouse,Accessories,EAST,12.42,5.0,30.0,Cash,
ORD1129,06/06/2025,Phone Case,Accessories, North,10.31,4.0,23.0,Cash,5.0
ORD1337,2025-05-09,Webcam HD,Electronics,North,35.08,3.0,42.0,UPI,3.3
ORD1608,2025-07-29,WEBCAM HD,Electronics,south,35.08,4.0,44.0,Debit Card,4.3
ORD1124,2025-02-15,Laptop Stand,Office,West ,24.98,4.0,27.0,,4.3
ORD1104,2025-03-12,Laptop Stand,Office,East,18.65,2.0,49.0,credit card,3.2
ORD1226,04/01/2025,Noise Cancelling Headphones,Audio,South,105.77,4.0,25.0,COD,4.4
ORD1268,2025-01-21,Noise Cancelling Headphones,Audio,East,106.04,4.0,39.0,credit card,5.0
ORD1152,2025-06-05,Laptop Stand,Office,East,22.92,5.0,52.0,Credit Card,4.7
ORD1584,28/01/2025,Laptop Stand,Office,East,24.58,3.0,21.0,Cash,4.6
ORD1103,25/05/2025,Webcam HD,Electronics,West,44.91,5.0,34.0,credit card,5.0
ORD1593,04/08/2025,Bluetooth Speaker,Audio,south,45.75,7.0,37.0,Credit Card,3.4
ORD1404,15/04/2025,Bluetooth Speaker,Audio,North,43.44,4.0,,credit card,5.0
ORD1976,2025-02-06,Laptop Stand,Office,South,25.0,6.0,18.0,UPI,4.2
ORD1227,13/02/2025,Noise Cancelling Headphones,Audio,West ,92.8,6.0,33.0,Debit Card,
ORD1936,03/08/2025,Bluetooth Speaker,Audio,North,47.24,7.0,23.0,Cash,
ORD1301,01/01/2025,Webcam HD,Electronics,EAST,36.22,4.0,22.0,Debit Card,4.2
ORD1275,19/08/2025,Noise Cancelling Headphones,Audio,North,97.38,2.0,30.0,Cash,
ORD1126,2025-01-19,Mechanical Keyboard,Accessories,North,50.21,3.0,43.0,UPI,4.0
ORD1405,03/04/2025,USB-C Hub,Accessories, North,17.7,3.0,29.0,UPI,2.5
ORD1683,2025-07-08,Desk Lamp,Office, North,21.41,3.0,31.0,Credit Card,2.4
ORD1942,2025-05-05,Laptop Stand,Office, North,16.72,4.0,31.0,,5.0
ORD1036,2025-03-30,Mechanical Keyboard,Accessories,South,64.64,7.0,72.0,Cash,4.2
ORD1139,2025-04-26,Bluetooth Speaker,Audio,EAST,41.25,3.0,30.0,Credit Card,3.0
ORD1303,2025-01-19,Wireless Mouse,Accessories,East,12.69,6.0,22.0,COD,
ORD1267,2025-03-15,Wireless Mouse,Accessories,EAST,17.58,5.0,37.0,Cash,5.0
ORD1533,21/01/2025,Bluetooth Speaker,Audio, North,32.46,8.0,25.0,Cash,3.5
ORD1545,2025-06-25,WIRELESS MOUSE,Accessories, North,20.13,4.0,53.0,UPI,4.1
ORD1212,06/05/2025,Webcam HD,Electronics,North,31.3,5.0,31.0,credit card,
ORD1468,2025-05-28,Desk Lamp,Office, North,15.74,1.0,25.0,,4.4
ORD1198,2025-04-11,WEBCAM HD,Electronics,West,41.33,3.0,37.0,,
ORD1672,2025-07-27,Noise Cancelling Headphones,Audio,EAST,84.5,2.0,48.0,Credit Card,
ORD1527,2025-02-02,Noise Cancelling Headphones,Audio,North,0.0,1.0,25.0,Credit Card,5.0
ORD1675,2025-01-25,Power Bank,Electronics, North,25.36,6.0,18.0,UPI,3.4
ORD1974,17/03/2025,Mechanical Keyboard,Accessories, North,54.9,3.0,,,4.2
ORD1241,18/05/2025,Bluetooth Speaker,Audio,West ,40.88,2.0,26.0,Credit Card,4.7
ORD1342,19/08/2025,Noise Cancelling Headphones,Audio,South,88.12,5.0,29.0,UPI,2.8
ORD1549,28/07/2025,Webcam HD,Electronics,West ,34.28,2.0,38.0,Debit Card,4.2
ORD1386,22/03/2025,Webcam HD,Electronics,EAST,31.7,3.0,49.0,UPI,5.0
ORD1910,2025-06-09,Laptop Stand,Office,EAST,26.73,2.0,47.0,credit card,4.1
ORD1206,18/02/2025,Webcam HD,Electronics,North,31.74,6.0,41.0,,
ORD1295,03/05/2025,USB-C Hub,Accessories,West,20.81,7.0,26.0,,2.7
ORD1695,2025-04-18,USB-C Hub,Accessories,EAST,23.54,5.0,46.0,Cash,3.6
ORD1817,28/08/2025,Bluetooth Speaker,Audio,south,52.55,6.0,19.0,Debit Card,2.9
ORD1073,2025-07-15,Noise Cancelling Headphones,Audio,North,89.56,4.0,37.0,,3.3
ORD1792,19/03/2025,USB-C Hub,Accessories,West,14.88,6.0,37.0,UPI,4.1
ORD1104,2025-03-12,Laptop Stand,Office,East,18.65,2.0,49.0,credit card,3.2
ORD1733,16/06/2025,Phone Case,Accessories,EAST,-11.93,5.0,40.0,,4.5
ORD1755,2025-05-07,Power Bank,Electronics,North,34.22,4.0,30.0,Debit Card,4.5
ORD1702,06/04/2025,Power Bank,Electronics,South,23.89,3.0,23.0,Credit Card,2.9
ORD1016,11/06/2025,USB-C Hub,Accessories,North,20.89,0.0,36.0,,1.7
ORD1439,10/06/2025,Desk Lamp,Office, North,15.81,5.0,23.0,UPI,3.9
ORD1091,29/06/2025,Desk Lamp,Office,EAST,20.05,6.0,35.0,UPI,
ORD1088,13/02/2025,Desk Lamp,Office,EAST,16.48,4.0,23.0,credit card,2.7
ORD1450,2025-06-30,Laptop Stand,Office,West ,25.73,7.0,26.0,Debit Card,3.3
ORD1717,16/07/2025,Laptop Stand,Office,EAST,32.66,5.0,29.0,COD,3.5
ORD1102,2025-08-06,Mechanical Keyboard,Accessories,West,60.98,5.0,41.0,COD,2.9
ORD1238,2025-07-27,Phone Case,Accessories,south,9.21,7.0,,COD,5.0
ORD1768,2025-08-09,Webcam HD,Electronics,South,27.42,1.0,29.0,Debit Card,3.0
ORD1246,12/02/2025,Desk Lamp,Office,West,21.01,5.0,,UPI,
ORD1820,14/03/2025,Phone Case,Accessories,North,6.85,2.0,40.0,credit card,4.0
ORD1157,2025-02-21,Webcam HD,Electronics,West ,38.19,3.0,35.0,Credit Card,4.7
ORD1479,2025-03-12,USB-C Hub,Accessories,EAST,20.76,5.0,37.0,,4.6
ORD1645,03/03/2025,Wireless Mouse,Accessories,south,14.67,2.0,41.0,,3.0
ORD1973,2025-05-08,Webcam HD,Electronics,East,35.43,7.0,36.0,credit card,3.3
ORD1871,20/01/2025,Phone Case,Accessories,EAST,10.83,3.0,18.0,credit card,3.8
ORD1018,2025-08-10,Desk Lamp,Office,South,18.58,6.0,16.0,Credit Card,3.1
ORD1750,2025-01-29,Laptop Stand,Office,West ,25.02,5.0,42.0,Debit Card,3.6
ORD1121,25/03/2025,Desk Lamp,Office,West ,20.65,5.0,37.0,,2.0
ORD1885,27/02/2025,Bluetooth Speaker,Audio,south,57.51,6.0,40.0,Credit Card,3.1
ORD1749,2025-03-28,USB-C Hub,Accessories,West,21.3,4.0,36.0,Credit Card,4.2
ORD1274,2025-07-09,Wireless Mouse,Accessories,West,14.79,3.0,16.0,Cash,4.9
ORD1433,2025-07-15,Wireless Mouse,Accessories,East,18.42,6.0,35.0,Credit Card,4.6
ORD1950,06/06/2025,Bluetooth Speaker,Audio,West ,47.08,5.0,20.0,Cash,4.9
ORD1311,2025-07-24,Wireless Mouse,Accessories,East,14.19,1.0,31.0,Credit Card,5.0
ORD1805,2025-01-28,Desk Lamp,Office, North,17.97,5.0,20.0,Credit Card,2.8
ORD1901,21/03/2025,USB-C Hub,Accessories,North,24.91,2.0,29.0,Debit Card,5.0
ORD1546,2025-06-03,Noise Cancelling Headphones,Audio,South,78.69,7.0,23.0,Credit Card,2.9
ORD1181,2025-03-07,Bluetooth Speaker,Audio, North,44.75,3.0,32.0,credit card,3.2
ORD1184,2025-01-23,Mechanical Keyboard,Accessories,North,62.49,4.0,27.0,Debit Card,4.1
ORD1406,2025-02-22,Mechanical Keyboard,Accessories,West ,53.79,3.0,34.0,Debit Card,3.7
ORD1719,2025-03-02,USB-C Hub,Accessories,EAST,22.84,5.0,44.0,Credit Card,4.9
ORD1606,27/01/2025,Desk Lamp,Office,West,16.58,2.0,47.0,,4.5
ORD1692,27/01/2025,Bluetooth Speaker,Audio,West,43.61,3.0,22.0,UPI,3.9
ORD1520,02/05/2025,Webcam HD,Electronics,East,27.3,6.0,28.0,UPI,3.4
ORD1380,2025-08-26,Mechanical Keyboard,Accessories,North,48.31,8.0,21.0,Cash,4.5
ORD1410,02/06/2025,NOISE CANCELLING HEADPHONES,Audio,East,97.41,6.0,31.0,COD,3.9
ORD1634,2025-07-15,Mechanical Keyboard,Accessories,East,50.01,2.0,45.0,credit card,3.6
ORD1369,12/05/2025,Bluetooth Speaker,Audio, North,45.7,6.0,,credit card,5.0
ORD1858,22/07/2025,Desk Lamp,Office,North,16.9,5.0,16.0,,5.0
ORD1882,2025-02-05,Webcam HD,Electronics,West ,35.32,2.0,24.0,,3.9
ORD1800,2025-08-23,Laptop Stand,Office,South,299.54999999999995,3.0,38.0,credit card,4.6
ORD1078,24/01/2025,Laptop Stand,Office,South,22.24,-5.0,39.0,Cash,2.7
ORD1573,13/03/2025,USB-C Hub,Accessories,West,18.45,4.0,24.0,Debit Card,2.7
ORD1647,2025-08-14,Laptop Stand,Office,North,28.24,2.0,44.0,UPI,3.6
ORD1637,11/02/2025,Desk Lamp,Office,EAST,22.46,5.0,31.0,Debit Card,4.6
ORD1607,2025-06-29,Power Bank,Electronics,West ,,3.0,16.0,Credit Card,4.9
ORD1842,2025-07-30,Power Bank,Electronics,south,28.77,4.0,33.0,COD,4.5
ORD1068,08/06/2025,Noise Cancelling Headphones,Audio,South,99.61,3.0,22.0,,4.3
ORD1880,2025-07-06,Desk Lamp,Office,South,,8.0,,Cash,3.6
ORD1979,2025-08-02,Power Bank,Electronics,West ,23.81,5.0,34.0,COD,5.0
ORD1416,2025-04-08,Wireless Mouse,Accessories,West,11.9,5.0,28.0,,5.0
ORD1789,29/03/2025,Wireless Mouse,Accessories,West,14.06,3.0,30.0,,4.5
ORD1561,12/03/2025,Noise Cancelling Headphones,Audio,south,101.4,3.0,28.0,credit card,4.0
ORD1067,05/03/2025,Noise Cancelling Headphones,Audio,West,90.63,6.0,35.0,,4.6
ORD1536,2025-01-16,Mechanical Keyboard,Accessories,North,58.06,4.0,25.0,COD,3.3
ORD1077,21/05/2025,Phone Case,Accessories,West ,11.81,4.0,42.0,Credit Card,
ORD1105,21/07/2025,Wireless Mouse,Accessories,East,11.28,5.0,18.0,UPI,
,,,,,,,,,
ORD1828,2025-05-06,USB-C Hub,Accessories,East,18.59,4.0,34.0,COD,3.3
ORD1638,2025-04-22,MECHANICAL KEYBOARD,Accessories,West,71.93,6.0,27.0,Debit Card,3.9
ORD1559,01/06/2025,Bluetooth Speaker,Audio,South,39.51,1.0,38.0,Cash,1.8
ORD1807,2025-05-14,Power Bank,Electronics,West ,26.29,4.0,42.0,Cash,4.2
ORD1690,2025-03-29,Bluetooth Speaker,Audio, North,24.7,3.0,39.0,Debit Card,2.6
,,,,,,,,,
ORD1994,2025-05-08,Laptop Stand,Office,West,21.6,5.0,33.0,,4.6
ORD1921,2025-02-18,Noise Cancelling Headphones,Audio,East,86.26,1.0,19.0,credit card,4.7
ORD1735,2025-01-07,Webcam HD,Electronics,EAST,36.5,3.0,42.0,Credit Card,4.1
ORD1825,2025-04-28,Wireless Mouse,Accessories,West ,15.05,8.0,18.0,COD,3.9
ORD1490,2025-06-06,Mechanical Keyboard,Accessories,East,60.65,3.0,31.0,Cash,2.5
ORD1721,2025-06-12,Noise Cancelling Headphones,Audio,East,89.03,5.0,23.0,UPI,1.9
ORD1893,2025-05-22,Mechanical Keyboard,Accessories,West,56.43,6.0,19.0,Debit Card,3.7
ORD1605,2025-01-25,Mechanical Keyboard,Accessories,East,61.69,3.0,32.0,Credit Card,4.4
ORD1363,2025-03-30,USB-C Hub,Accessories,East,24.69,1.0,21.0,credit card,4.6
ORD1069,10/02/2025,Laptop Stand,Office,West ,32.68,7.0,40.0,UPI,
ORD1548,2025-06-20,Mechanical Keyboard,Accessories,East,66.9,5.0,44.0,,
ORD1160,2025-01-15,Laptop Stand,Office, North,22.62,2.0,43.0,Debit Card,3.9
ORD1011,2025-03-09,Phone Case,Accessories,South,0.0,5.0,43.0,,4.8
ORD1144,03/04/2025,Laptop Stand,Office,North,11.95,6.0,25.0,Cash,4.3
ORD1517,2025-06-26,Noise Cancelling Headphones,Audio, North,73.99,4.0,25.0,UPI,2.9
ORD1427,2025-04-26,Mechanical Keyboard,Accessories,south,49.76,2.0,39.0,credit card,4.7
ORD1639,07/08/2025,Mechanical Keyboard,Accessories,North,44.97,5.0,33.0,Credit Card,4.6
ORD1176,18/04/2025,Bluetooth Speaker,Audio,EAST,50.45,3.0,21.0,credit card,4.1
ORD1440,16/03/2025,USB-C Hub,Accessories,West ,19.88,5.0,32.0,UPI,5.0
ORD1521,2025-01-28,Bluetooth Speaker,Audio, North,53.98,3.0,40.0,credit card,5.0
ORD1922,04/04/2025,Noise Cancelling Headphones,Audio,South,96.56,5.0,30.0,COD,4.9
ORD1998,22/02/2025,Wireless Mouse,Accessories,North,15.08,2.0,37.0,UPI,4.5
ORD1688,2025-06-05,Phone Case,Accessories,West ,8.04,1.0,53.0,UPI,4.5
ORD1231,2025-02-21,Desk Lamp,Office,North,19.94,2.0,43.0,COD,3.4
ORD1210,09/07/2025,Desk Lamp,Office,EAST,21.28,3.0,35.0,UPI,3.6
ORD1640,2025-04-04,Bluetooth Speaker,Audio,EAST,30.18,6.0,32.0,,3.7
ORD1143,2025-05-12,Phone Case,Accessories, North,8.11,4.0,40.0,Cash,
ORD1753,23/07/2025,Laptop Stand,Office,West ,21.31,7.0,47.0,Debit Card,2.9
ORD1519,2025-02-06,Phone Case,Accessories,south,8.71,3.0,23.0,Cash,3.4
ORD1348,2025-04-18,Desk Lamp,Office,South,17.41,4.0,16.0,Debit Card,4.6
ORD1298,2025-05-31,NOISE CANCELLING HEADPHONES,Audio, North,86.37,3.0,25.0,Debit Card,5.0
ORD1766,2025-04-26,USB-C Hub,Accessories,East,21.44,7.0,23.0,Credit Card,3.0
ORD1428,05/06/2025,Desk Lamp,Office,East,16.02,7.0,34.0,,5.0
ORD1612,2025-02-11,Mechanical Keyboard,Accessories,West,53.57,2.0,39.0,credit card,4.4
ORD1984,2025-06-13,PHONE CASE,Accessories, North,10.46,4.0,21.0,COD,2.8
ORD1993,2025-02-03,Power Bank,Electronics,south,36.75,7.0,57.0,credit card,4.6
ORD1008,2025-07-10,Phone Case,Accessories,EAST,7.78,4.0,26.0,credit card,4.4
ORD1156,2025-05-21,Webcam HD,Electronics,East,39.99,6.0,30.0,COD,4.5
ORD1539,2025-01-22,Power Bank,Electronics,East,33.94,4.0,27.0,,3.8
ORD1506,15/06/2025,Phone Case,Accessories,West ,8.91,4.0,37.0,,4.5
ORD1436,2025-05-17,Noise Cancelling Headphones,Audio,West,83.79,2.0,33.0,,3.8
ORD1266,2025-05-01,Webcam HD,Electronics,North,,3.0,42.0,credit card,
ORD1826,2025-08-08,USB-C Hub,Accessories,East,12.59,0.0,17.0,Cash,5.0
ORD1461,10/07/2025,USB-C Hub,Accessories,West ,22.54,4.0,46.0,Cash,
ORD1576,2025-06-15,USB-C Hub,Accessories, North,18.21,7.0,,Debit Card,3.4
ORD1338,2025-02-04,Power Bank,Electronics,south,27.04,4.0,30.0,,4.3
ORD1255,2025-04-20,Bluetooth Speaker,Audio,south,44.91,3.0,16.0,,4.9
ORD1852,2025-08-26,Noise Cancelling Headphones,Audio,North,92.95,5.0,29.0,Cash,4.3
ORD1900,2025-01-20,Desk Lamp,Office,south,17.12,4.0,35.0,Credit Card,3.9
ORD1665,14/03/2025,Bluetooth Speaker,Audio, North,44.79,4.0,35.0,credit card,5.0
ORD1560,2025-07-08,USB-C Hub,Accessories,East,22.05,5.0,35.0,UPI,3.6
ORD1208,30/06/2025,Phone Case,Accessories,south,10.81,3.0,24.0,,5.0
ORD1287,2025-07-27,Laptop Stand,Office,West ,29.36,2.0,,Credit Card,4.7
ORD1001,2025-07-03,Power Bank,Electronics,West,,1.0,28.0,Cash,3.6
ORD1341,2025-02-22,Power Bank,Electronics, North,26.33,7.0,40.0,Cash,5.0
ORD1269,05/08/2025,Bluetooth Speaker,Audio,EAST,49.43,6.0,28.0,Credit Card,3.6
ORD1265,2025-01-19,Bluetooth Speaker,Audio,south,48.45,4.0,33.0,UPI,3.4
ORD1863,2025-01-14,Phone Case,Accessories, North,9.4,4.0,38.0,UPI,4.4
ORD1870,03/02/2025,Wireless Mouse,Accessories,North,16.57,2.0,36.0,,4.9
ORD1095,12/02/2025,Power Bank,Electronics,West ,33.7,4.0,35.0,,4.6
ORD1108,07/02/2025,Bluetooth Speaker,Audio,south,39.61,4.0,32.0,Cash,3.4
ORD1042,2025-08-06,Wireless Mouse,Accessories,West,14.25,5.0,30.0,COD,5.0
ORD1971,2025-04-07,USB-C Hub,Accessories,West ,21.41,3.0,41.0,credit card,2.4
ORD1398,2025-05-25,Power Bank,Electronics, North,37.87,4.0,47.0,Credit Card,4.4
ORD1883,20/05/2025,Wireless Mouse,Accessories,South,11.63,5.0,44.0,credit card,3.5
ORD1628,01/06/2025,USB-C HUB,Accessories, North,21.67,3.0,32.0,Credit Card,4.1
ORD1045,2025-04-25,Power Bank,Electronics,West ,23.56,2.0,48.0,Cash,2.8
ORD1161,06/03/2025,Power Bank,Electronics, North,26.9,6.0,33.0,Debit Card,3.6
ORD1727,16/06/2025,Power Bank,Electronics,West ,35.31,3.0,,COD,5.0
ORD1629,2025-05-12,Phone Case,Accessories,West ,10.27,4.0,45.0,credit card,
ORD1288,20/04/2025,Desk Lamp,Office,East,,4.0,60.0,UPI,4.9
ORD1589,2025-03-23,Laptop Stand,Office,south,25.35,4.0,47.0,Debit Card,5.0
ORD1969,2025-07-31,Phone Case,Accessories,West ,11.64,4.0,32.0,Credit Card,5.0
ORD1446,2025-08-10,MECHANICAL KEYBOARD,Accessories,West,48.19,4.0,42.0,COD,3.7
ORD1575,30/07/2025,Desk Lamp,Office,South,14.46,6.0,18.0,credit card,2.6
ORD1850,2025-04-04,Power Bank,Electronics,North,27.73,5.0,32.0,Cash,3.1
ORD1315,2025-01-26,Bluetooth Speaker,Audio,south,40.81,2.0,16.0,Cash,4.8
ORD1943,2025-06-11,USB-C Hub,Accessories,North,19.43,2.0,39.0,credit card,5.0
ORD1230,23/03/2025,Webcam HD,Electronics,West ,30.79,5.0,46.0,credit card,5.0
ORD1809,05/02/2025,Desk Lamp,Office, North,18.82,5.0,33.0,COD,3.3
ORD1698,2025-06-29,Mechanical Keyboard,Accessories,south,33.86,5.0,39.0,UPI,
ORD1876,13/03/2025,Wireless Mouse,Accessories,South,13.79,1.0,31.0,COD,5.0
ORD1711,2025-07-04,Webcam HD,Electronics,East,40.76,6.0,38.0,credit card,5.0
ORD1076,2025-01-01,Desk Lamp,Office,EAST,16.51,3.0,22.0,Credit Card,4.6
ORD1633,2025-01-20,Phone Case,Accessories, North,9.78,2.0,30.0,Cash,4.8
ORD1374,2025-08-23,WIRELESS MOUSE,Accessories, North,13.48,4.0,34.0,credit card,4.7
ORD1247,2025-05-07,Phone Case,Accessories,South,7.2,2.0,49.0,UPI,4.7
ORD1819,2025-01-28,Power Bank,Electronics,West ,29.34,4.0,35.0,UPI,5.0
